num_corre,dia_ocu,ano_ocu,hora_ocu,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,area_geo_ocu,sexo_per,zona_ocu,edad_per,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh,anio
10128,11,2016,5,6,6,1109,11,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10129,11,2016,6,6,6,207,2,2,1,99,62,9,1,6,30,2,1998,5,11,11,13,2,1,3,2016
10130,11,2016,0,6,6,203,2,2,9,99,999,2,9,3,999,3,9999,5,16,12,18,1,1,6,2016
10131,12,2016,0,6,7,109,1,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10132,12,2016,18,6,7,109,1,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10133,12,2016,13,6,7,2107,21,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,3,2,6,2016
10134,12,2016,13,6,7,2107,21,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,3,2,6,2016
10135,12,2016,14,6,7,514,5,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,3,2,6,2016
10136,12,2016,4,6,7,1107,11,2,9,99,999,9,9,9,999,99,9999,5,16,12,18,1,1,6,2016
10137,12,2016,20,6,7,1228,12,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10138,12,2016,18,6,7,1615,16,2,9,99,999,9,9,2,999,99,9999,5,16,12,18,4,3,6,2016
10139,12,2016,22,6,7,1501,15,2,1,99,39,2,1,2,27,99,2000,5,6,6,8,4,3,4,2016
10140,12,2016,22,6,7,1503,15,1,1,99,21,2,1,4,67,4,9999,5,3,3,5,4,3,6,2016
10141,12,2016,15,6,7,1406,14,1,1,99,17,1,2,4,32,5,2016,5,2,2,4,3,2,5,2016
10142,12,2016,18,6,7,301,3,2,1,99,22,2,1,3,14,10,9999,5,3,3,5,4,3,6,2016
10143,13,2016,2,6,1,109,1,2,1,99,999,9,1,1,28,2,9999,5,16,12,18,1,1,6,2016
10144,13,2016,11,6,1,101,1,1,1,19,999,9,1,1,999,2,9999,5,16,12,18,2,1,6,2016
10145,13,2016,4,6,1,1107,11,2,1,99,999,9,1,3,999,99,9999,5,16,12,18,1,1,6,2016
10146,14,2016,16,6,2,101,1,2,1,18,24,9,1,4,32,5,9999,5,3,3,5,3,2,6,2016
10147,14,2016,14,6,2,102,1,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,3,2,6,2016
10148,14,2016,21,6,2,109,1,1,1,99,28,9,1,1,52,5,1987,5,4,4,6,4,3,2,2016
10149,14,2016,15,6,2,2006,20,2,9,99,999,9,9,1,999,2,9999,5,16,12,18,3,2,6,2016
10150,14,2016,9,6,2,1401,14,1,9,99,999,9,9,1,999,99,9999,5,16,12,18,2,1,6,2016
10151,14,2016,14,6,2,414,4,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,3,2,6,2016
10152,15,2016,6,6,3,2212,22,2,1,99,27,9,1,6,999,2,9999,5,4,4,6,2,1,6,2016
10153,15,2016,17,6,3,308,3,2,1,99,30,9,1,12,999,99,9999,5,5,5,7,3,2,6,2016
10154,15,2016,13,6,3,803,8,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,3,2,6,2016
10155,15,2016,20,6,3,207,2,2,9,99,999,9,9,3,69,5,9999,5,16,12,18,4,3,6,2016
10156,15,2016,14,6,3,2214,22,2,1,99,50,1,1,6,19,6,9999,5,9,9,11,3,2,6,2016
10157,15,2016,15,6,3,1615,16,2,9,99,999,9,9,3,999,1,9999,5,16,12,18,3,2,6,2016
10158,15,2016,18,6,3,1601,16,2,9,99,999,9,9,3,999,99,9999,5,16,12,18,4,3,6,2016
10159,15,2016,18,6,3,1601,16,2,9,99,999,9,9,3,999,99,9999,5,16,12,18,4,3,6,2016
10160,15,2016,22,6,3,117,1,2,1,99,35,1,1,1,69,2,9999,5,6,6,8,4,3,6,2016
10161,16,2016,20,6,4,2104,21,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10162,16,2016,1,6,4,1102,11,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10163,17,2016,9,6,5,101,1,1,1,17,25,9,1,12,7,1,9999,5,4,4,6,2,1,6,2016
10164,17,2016,14,6,5,2106,21,1,9,99,999,9,9,4,999,1,9999,5,16,12,18,3,2,6,2016
10165,17,2016,21,6,5,506,5,1,9,99,999,9,9,3,999,99,9999,5,16,12,18,4,3,6,2016
10166,17,2016,15,6,5,1301,13,1,1,99,30,1,1,5,26,2,1996,5,5,5,7,3,2,3,2016
10167,17,2016,15,6,5,1301,13,1,1,99,61,1,1,12,50,4,2011,5,11,11,13,3,2,5,2016
10168,17,2016,16,6,5,1302,13,1,1,99,38,2,1,3,69,1,1985,5,6,6,8,3,2,2,2016
10169,17,2016,18,6,5,1601,16,1,1,99,29,1,1,3,69,7,1980,5,4,4,6,4,3,2,2016
10170,17,2016,12,6,5,117,1,1,1,99,43,1,1,12,50,99,1993,5,7,7,9,3,2,3,2016
10171,17,2016,15,6,5,2001,20,1,1,99,47,9,1,99,999,99,9999,5,8,8,10,3,2,6,2016
10172,17,2016,3,6,5,117,1,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10173,17,2016,0,6,5,401,4,1,9,99,999,9,9,3,999,99,9999,5,16,12,18,1,1,6,2016
10174,18,2016,13,6,6,101,1,1,1,4,42,2,1,1,28,2,9999,5,7,7,9,3,2,6,2016
10175,18,2016,21,6,6,101,1,1,1,9,35,9,1,3,999,4,2014,5,6,6,8,4,3,5,2016
10176,18,2016,12,6,6,103,1,1,2,99,25,1,1,1,52,6,1997,5,4,4,6,3,2,3,2016
10177,18,2016,4,6,6,107,1,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10178,18,2016,20,6,6,101,1,1,1,12,24,2,1,4,27,3,9999,5,3,3,5,4,3,6,2016
10179,18,2016,7,6,6,2001,20,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6,2016
10180,18,2016,0,6,6,1001,10,1,1,99,20,9,1,4,67,99,9999,5,3,3,5,1,1,6,2016
10181,18,2016,14,6,6,808,8,1,1,99,17,9,2,1,52,2,2003,5,2,2,4,3,2,4,2016
10182,18,2016,2,6,6,1802,18,1,9,99,999,9,9,4,999,99,9999,5,16,12,18,1,1,6,2016
10183,18,2016,17,6,6,701,7,1,1,99,42,9,1,2,999,7,1990,5,7,7,9,3,2,3,2016
10184,18,2016,23,6,6,401,4,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10185,18,2016,20,6,6,414,4,1,9,99,999,9,9,4,32,5,9999,5,16,12,18,4,3,6,2016
10186,19,2016,8,6,7,101,1,1,9,8,999,9,9,12,999,1,9999,5,16,12,18,2,1,6,2016
10187,19,2016,7,6,7,101,1,1,9,12,999,9,9,2,999,2,9999,5,16,12,18,2,1,6,2016
10188,19,2016,10,6,7,2001,20,1,9,99,999,9,9,4,999,2,9999,5,16,12,18,2,1,6,2016
10189,19,2016,14,6,7,1411,14,2,1,99,37,9,1,6,19,2,9999,5,6,6,8,3,2,6,2016
10190,19,2016,9,6,7,401,4,1,9,99,999,9,9,3,999,99,9999,5,16,12,18,2,1,6,2016
10191,19,2016,10,6,7,2211,22,1,1,99,19,9,1,4,6,1,2016,5,2,2,4,2,1,5,2016
10192,19,2016,15,6,7,1412,14,1,1,99,30,9,1,6,30,2,1985,5,5,5,7,3,2,2,2016
10193,19,2016,20,6,7,1202,12,1,1,99,23,9,1,4,32,5,9999,5,3,3,5,4,3,6,2016
10194,19,2016,11,6,7,1010,10,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6,2016
10195,20,2016,12,6,1,101,1,1,9,11,999,9,9,1,999,99,9999,5,16,12,18,3,2,6,2016
10196,20,2016,18,6,1,101,1,1,1,7,50,9,1,1,52,9,2006,5,9,9,11,4,3,4,2016
10197,20,2016,19,6,1,509,5,1,9,99,999,9,9,4,32,1,9999,5,16,12,18,4,3,6,2016
10198,20,2016,14,6,1,614,6,2,1,99,36,1,1,12,999,99,9999,5,6,6,8,3,2,6,2016
10199,20,2016,22,6,1,1327,13,2,9,99,999,9,9,4,76,5,9999,5,16,12,18,4,3,6,2016
10200,20,2016,19,6,1,701,7,2,9,99,999,9,9,4,999,99,9999,5,16,12,18,4,3,6,2016
10201,21,2016,0,6,2,104,1,2,1,99,29,1,1,3,69,2,9999,5,4,4,6,1,1,6,2016
10202,21,2016,11,6,2,902,9,2,1,99,32,9,1,12,999,7,1995,5,5,5,7,2,1,3,2016
10203,22,2016,18,6,3,901,9,1,1,99,33,9,1,3,69,2,2014,5,5,5,7,4,3,5,2016
10204,22,2016,11,6,3,1201,12,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,2,1,6,2016
10205,22,2016,17,6,3,701,7,2,1,99,22,9,1,4,38,1,2007,5,3,3,5,3,2,4,2016
10206,23,2016,16,6,4,602,6,1,1,99,31,9,1,1,41,4,9999,5,5,5,7,3,2,6,2016
10207,23,2016,9,6,4,1301,13,2,1,99,26,9,1,4,67,5,2006,5,4,4,6,2,1,4,2016
10208,23,2016,16,6,4,805,8,1,1,99,38,9,1,1,999,5,9999,5,6,6,8,3,2,6,2016
10209,23,2016,15,6,4,1616,16,2,9,99,999,9,9,1,999,8,9999,5,16,12,18,3,2,6,2016
10210,23,2016,20,6,4,404,4,1,1,99,27,9,1,3,56,3,2001,5,4,4,6,4,3,4,2016
10211,24,2016,13,6,5,101,1,1,1,1,36,9,1,11,52,2,2013,5,6,6,8,3,2,5,2016
10212,24,2016,23,6,5,101,1,1,9,18,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10213,24,2016,21,6,5,117,1,1,1,99,22,9,1,4,64,5,9999,5,3,3,5,4,3,6,2016
10214,24,2016,6,6,5,1001,10,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6,2016
10215,24,2016,1,6,5,1312,13,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10216,25,2016,14,6,6,101,1,1,1,18,20,9,1,9,28,2,1999,5,3,3,5,3,2,3,2016
10217,25,2016,16,6,6,1911,19,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,3,2,6,2016
10218,25,2016,9,6,6,1001,10,2,9,99,999,9,9,11,999,11,9999,5,16,12,18,2,1,6,2016
10219,25,2016,3,6,6,1801,18,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10220,25,2016,16,6,6,609,6,2,1,99,26,1,1,4,54,3,2013,5,4,4,6,3,2,5,2016
10221,25,2016,15,6,6,1312,13,2,1,99,37,2,1,4,69,3,9999,5,6,6,8,3,2,6,2016
10222,25,2016,9,6,6,1306,13,2,9,99,999,9,9,3,69,3,9999,5,16,12,18,2,1,6,2016
10223,25,2016,20,6,6,101,1,2,9,11,999,9,9,2,999,99,9999,5,16,12,18,4,3,6,2016
10224,26,2016,20,6,7,101,1,1,9,8,999,9,9,2,999,99,9999,5,16,12,18,4,3,6,2016
10225,26,2016,14,6,7,101,1,1,1,1,40,1,1,12,999,99,9999,5,7,7,9,3,2,6,2016
10226,26,2016,20,6,7,101,1,1,9,8,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10227,26,2016,7,6,7,101,1,1,9,10,999,9,9,99,999,99,9999,5,16,12,18,2,1,6,2016
10228,26,2016,11,6,7,108,1,1,9,99,999,9,9,12,999,99,9999,5,16,12,18,2,1,6,2016
10229,26,2016,18,6,7,2106,21,2,1,99,31,2,1,2,31,5,2000,5,5,5,7,4,3,4,2016
10230,26,2016,20,6,7,1107,11,2,1,99,19,2,1,4,27,3,9999,5,2,2,4,4,3,6,2016
10231,26,2016,19,6,7,1501,15,2,1,99,18,1,1,4,67,99,9999,5,2,2,4,4,3,6,2016
10232,26,2016,7,6,7,1801,18,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6,2016
10233,26,2016,18,6,7,404,4,2,1,99,22,2,1,4,76,5,2016,5,3,3,5,4,3,5,2016
10234,26,2016,21,6,7,406,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10235,26,2016,9,6,7,304,3,2,1,99,51,9,1,12,17,2,1980,5,9,9,11,2,1,2,2016
10236,27,2016,22,6,1,501,5,2,1,99,28,2,1,1,69,6,1997,5,4,4,6,4,3,3,2016
10237,27,2016,0,6,1,1609,16,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10238,27,2016,22,6,1,701,7,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10239,27,2016,23,6,1,406,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10240,28,2016,22,6,2,101,1,1,1,13,47,9,1,1,56,3,9999,5,8,8,10,4,3,6,2016
10241,28,2016,20,6,2,101,1,1,9,5,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10242,28,2016,5,6,2,101,1,1,9,11,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10243,28,2016,9,6,2,117,1,1,1,99,37,1,1,1,41,2,2002,5,6,6,8,2,1,4,2016
10244,28,2016,19,6,2,2001,20,1,9,99,999,9,9,9,999,99,9999,5,16,12,18,4,3,6,2016
10245,28,2016,12,6,2,1301,13,2,9,99,999,9,9,4,67,99,9999,5,16,12,18,3,2,6,2016
10246,28,2016,15,6,2,1609,16,1,9,99,999,9,9,5,999,99,9999,5,16,12,18,3,2,6,2016
10247,28,2016,19,6,2,401,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10248,29,2016,7,6,3,409,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6,2016
10249,29,2016,20,6,3,101,1,1,1,7,21,9,1,4,18,7,9999,5,3,3,5,4,3,6,2016
10250,29,2016,20,6,3,204,2,2,2,99,16,1,2,4,76,1,2015,5,2,2,4,4,3,5,2016
10251,29,2016,21,6,3,920,9,2,1,99,49,2,1,3,52,3,2002,5,8,8,10,4,3,4,2016
10252,29,2016,13,6,3,117,1,1,1,99,20,9,1,4,32,1,9999,5,3,3,5,3,2,6,2016
10253,29,2016,23,6,3,117,1,1,1,99,30,1,1,3,69,9,9999,5,5,5,7,4,3,6,2016
10254,29,2016,12,6,3,501,5,1,1,99,37,9,1,4,43,9,9999,5,6,6,8,3,2,6,2016
10255,29,2016,22,6,3,101,1,1,9,4,999,9,9,1,999,99,9999,5,16,12,18,4,3,6,2016
10256,29,2016,3,6,3,101,1,1,9,7,999,9,9,1,999,99,9999,5,16,12,18,1,1,6,2016
10257,29,2016,12,6,3,2207,22,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,3,2,6,2016
10258,30,2016,22,6,4,101,1,1,9,2,999,9,9,1,999,99,9999,5,16,12,18,4,3,6,2016
10259,30,2016,16,6,4,101,1,1,1,5,59,9,1,9,41,2,2004,5,10,10,12,3,2,4,2016
10260,30,2016,16,6,4,101,1,1,9,10,999,9,9,3,999,2,9999,5,16,12,18,3,2,6,2016
10261,30,2016,22,6,4,101,1,1,9,7,999,9,9,12,999,1,9999,5,16,12,18,4,3,6,2016
10262,30,2016,23,6,4,101,1,1,9,12,999,9,9,1,999,99,9999,5,16,12,18,4,3,6,2016
10263,30,2016,3,6,4,109,1,1,9,99,999,9,9,6,19,2,9999,5,16,12,18,1,1,6,2016
10264,30,2016,15,6,4,501,5,1,1,99,19,9,1,4,35,1,2012,5,2,2,4,3,2,5,2016
10265,30,2016,15,6,4,501,5,1,1,99,18,9,1,4,67,14,2015,5,2,2,4,3,2,5,2016
10266,30,2016,0,6,4,514,5,2,1,99,28,9,1,3,52,99,9999,5,4,4,6,1,1,6,2016
10267,30,2016,9,6,4,1306,13,2,1,99,45,9,1,3,69,9,1994,5,8,8,10,2,1,3,2016
10268,30,2016,23,6,4,1615,16,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,4,3,6,2016
10269,30,2016,15,6,4,1501,15,1,1,99,33,9,1,3,69,99,9999,5,5,5,7,3,2,6,2016
10270,30,2016,20,6,4,201,2,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,4,3,6,2016
10271,30,2016,0,6,4,1801,18,1,1,99,21,9,1,11,48,2,9999,5,3,3,5,1,1,6,2016
10272,30,2016,14,6,4,709,7,2,1,99,999,9,1,3,999,99,1995,5,16,12,18,3,2,3,2016
10273,30,2016,7,6,4,701,7,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,2,1,6,2016
10274,30,2016,20,6,4,415,4,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,4,3,6,2016
10275,30,2016,21,6,4,304,3,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,4,3,6,2016
10276,1,2016,11,7,5,101,1,1,9,12,999,9,9,1,999,99,9999,5,16,12,18,2,1,6,2016
10277,1,2016,20,7,5,101,1,1,9,7,999,9,9,1,999,99,9999,5,16,12,18,4,3,6,2016
10278,1,2016,17,7,5,2201,22,2,1,99,42,9,1,4,77,5,2014,5,7,7,9,3,2,5,2016
10279,1,2016,2,7,5,501,5,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,1,1,6,2016
10280,1,2016,22,7,5,514,5,2,1,99,28,9,1,3,52,2,2015,5,4,4,6,4,3,5,2016
10281,1,2016,22,7,5,514,5,2,9,99,999,9,9,4,999,99,9999,5,16,12,18,4,3,6,2016
10282,1,2016,7,7,5,1101,11,2,9,99,999,9,9,12,999,99,9999,5,16,12,18,2,1,6,2016
10283,2,2016,5,7,6,117,1,1,1,99,19,2,1,4,18,5,2015,5,2,2,4,1,1,5,2016
10284,2,2016,1,7,6,601,6,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10285,2,2016,2,7,6,1609,16,1,1,99,27,2,1,3,56,2,9999,5,4,4,6,1,1,6,2016
10286,2,2016,11,7,6,701,7,2,1,99,66,9,1,2,16,4,2004,5,12,11,14,2,1,4,2016
10287,2,2016,11,7,6,101,1,1,1,19,24,2,1,5,10,2,2005,5,3,3,5,2,1,4,2016
10288,3,2016,3,7,7,101,1,1,9,5,999,9,9,2,999,4,9999,5,16,12,18,1,1,6,2016
10289,3,2016,14,7,7,1101,11,1,9,99,999,9,9,12,999,99,9999,5,16,12,18,3,2,6,2016
10290,3,2016,16,7,7,112,1,1,1,99,20,1,1,4,999,1,2009,5,3,3,5,3,2,4,2016
10291,3,2016,5,7,7,1418,14,2,1,99,32,2,1,4,27,1,9999,5,5,5,7,1,1,6,2016
10292,3,2016,0,7,7,1001,10,1,9,99,999,9,9,2,69,6,9999,5,16,12,18,1,1,6,2016
10293,3,2016,8,7,7,401,4,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,2,1,6,2016
10294,3,2016,20,7,7,101,1,1,1,8,35,1,1,12,74,6,9999,5,6,6,8,4,3,6,2016
10295,4,2016,17,7,1,101,1,1,1,10,45,9,1,12,999,2,2010,5,8,8,10,3,2,5,2016
10296,4,2016,12,7,1,506,5,2,9,99,999,9,9,4,27,5,9999,5,16,12,18,3,2,6,2016
10297,4,2016,20,7,1,501,5,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10298,4,2016,18,7,1,512,5,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10299,4,2016,20,7,1,1102,11,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10300,4,2016,20,7,1,406,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10301,5,2016,3,7,2,101,1,1,1,12,36,9,1,4,32,5,2009,5,6,6,8,1,1,4,2016
10302,5,2016,13,7,2,114,1,2,1,99,21,1,1,4,6,5,2013,5,3,3,5,3,2,5,2016
10303,5,2016,19,7,2,2011,20,2,9,99,999,9,9,4,999,99,9999,5,16,12,18,4,3,6,2016
10304,5,2016,12,7,2,1801,18,2,1,99,999,9,9,4,999,4,9999,5,16,12,18,3,2,6,2016
10305,5,2016,22,7,2,512,5,2,9,99,999,9,9,1,999,4,9999,5,16,12,18,4,3,6,2016
10306,6,2016,15,7,3,101,1,1,1,5,40,2,1,3,69,6,1996,5,7,7,9,3,2,3,2016
10307,6,2016,5,7,3,1901,19,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10308,6,2016,13,7,3,1601,16,1,9,99,999,9,9,9,999,99,9999,5,16,12,18,3,2,6,2016
10309,6,2016,23,7,3,701,7,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10310,6,2016,19,7,3,401,4,2,1,99,21,9,1,4,3,1,2016,5,3,3,5,4,3,5,2016
10311,7,2016,0,7,4,101,1,1,1,6,32,9,1,4,999,5,9999,5,5,5,7,1,1,6,2016
10312,7,2016,4,7,4,505,5,2,9,99,999,9,9,9,999,3,9999,5,16,12,18,1,1,6,2016
10313,7,2016,17,7,4,1901,19,2,1,99,28,9,1,4,67,5,2013,5,4,4,6,3,2,5,2016
10314,7,2016,20,7,4,1412,14,2,9,99,999,9,9,9,69,3,2015,5,16,12,18,4,3,5,2016
10315,7,2016,17,7,4,1610,16,2,9,99,999,9,9,5,999,99,9999,5,16,12,18,3,2,6,2016
10316,7,2016,19,7,4,301,3,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10317,7,2016,21,7,4,1010,10,2,1,99,32,2,1,3,69,2,1989,5,5,5,7,4,3,2,2016
10318,7,2016,23,7,4,701,7,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10319,7,2016,17,7,4,1712,17,2,1,99,29,2,1,4,6,5,2015,5,4,4,6,3,2,5,2016
10320,8,2016,15,7,5,109,1,1,9,99,999,9,9,1,999,99,9999,5,16,12,18,3,2,6,2016
10321,8,2016,15,7,5,301,3,1,1,99,34,1,1,12,30,2,1985,5,5,5,7,3,2,2,2016
10322,8,2016,7,7,5,701,7,2,9,99,999,1,9,1,999,99,9999,5,16,12,18,2,1,6,2016
10323,8,2016,21,7,5,101,1,1,1,18,34,1,1,1,13,4,2006,5,5,5,7,4,3,4,2016
10324,8,2016,22,7,5,101,1,1,9,12,999,9,9,1,999,99,9999,5,16,12,18,4,3,6,2016
10325,8,2016,14,7,5,111,1,1,9,99,999,9,9,1,999,99,9999,5,16,12,18,3,2,6,2016
10326,8,2016,22,7,5,1905,19,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,4,3,6,2016
10327,9,2016,18,7,6,101,1,1,1,1,26,1,1,4,32,4,9999,5,4,4,6,4,3,6,2016
10328,9,2016,0,7,6,117,1,1,1,99,21,1,1,4,6,1,9999,5,3,3,5,1,1,6,2016
10329,9,2016,19,7,6,1102,11,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10330,9,2016,15,7,6,901,9,1,9,99,999,9,9,4,32,4,9999,5,16,12,18,3,2,6,2016
10331,10,2016,17,7,7,101,1,1,9,18,999,9,9,99,999,99,9999,5,16,12,18,3,2,6,2016
10332,10,2016,18,7,7,101,1,1,9,18,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10333,10,2016,11,7,7,106,1,2,1,99,29,9,1,1,56,2,1992,5,4,4,6,2,1,3,2016
10334,10,2016,23,7,7,101,1,1,1,5,22,1,1,1,52,99,9999,5,3,3,5,4,3,6,2016
10335,10,2016,21,7,7,101,1,1,9,7,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10336,10,2016,2,7,7,109,1,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6,2016
10337,10,2016,11,7,7,109,1,2,9,99,999,9,9,99,82,4,9999,5,16,12,18,2,1,6,2016
10338,10,2016,13,7,7,2101,21,2,1,99,26,2,1,4,6,5,9999,5,4,4,6,3,2,6,2016
10339,10,2016,0,7,7,1201,12,2,1,99,30,2,1,4,6,1,2012,5,5,5,7,1,1,5,2016
10340,10,2016,17,7,7,301,3,2,1,99,23,1,1,4,32,99,2006,5,3,3,5,3,2,4,2016
10341,11,2016,18,7,1,101,1,1,9,18,999,9,9,6,999,2,9999,5,16,12,18,4,3,6,2016
10342,11,2016,20,7,1,101,1,1,9,5,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10343,11,2016,9,7,1,1901,19,2,9,99,999,9,9,4,999,1,9999,5,16,12,18,2,1,6,2016
10344,11,2016,15,7,1,501,5,2,2,99,23,2,1,4,67,3,9999,5,3,3,5,3,2,6,2016
10345,11,2016,22,7,1,1219,12,2,1,99,39,9,1,3,69,11,9999,5,6,6,8,4,3,6,2016
10346,11,2016,6,7,1,1303,13,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6,2016
10347,11,2016,11,7,1,404,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6,2016
10348,11,2016,7,7,1,401,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6,2016
10349,12,2016,18,7,2,101,1,1,9,6,999,9,9,14,999,99,9999,5,16,12,18,4,3,6,2016
10350,12,2016,8,7,2,109,1,1,1,99,34,9,1,4,18,5,2012,5,5,5,7,2,1,5,2016
10351,12,2016,9,7,2,109,1,1,1,99,15,9,2,4,67,5,2007,5,2,2,4,2,1,4,2016
10352,12,2016,18,7,2,1607,16,2,9,99,999,9,9,4,999,99,9999,5,16,12,18,4,3,6,2016
10353,13,2016,12,7,3,101,1,1,2,9,40,9,1,2,48,5,2010,5,7,7,9,3,2,5,2016
10354,13,2016,20,7,3,107,1,1,9,99,999,9,9,12,999,1,9999,5,16,12,18,4,3,6,2016
10355,13,2016,12,7,3,101,1,1,9,7,999,9,9,12,999,99,9999,5,16,12,18,3,2,6,2016
10356,13,2016,15,7,3,2101,21,1,1,99,18,9,1,4,114,3,2007,5,2,2,4,3,2,4,2016
10357,13,2016,20,7,3,1105,11,2,9,99,999,9,9,4,67,3,9999,5,16,12,18,4,3,6,2016
10358,13,2016,10,7,3,919,9,2,1,99,18,9,1,14,6,1,2014,5,2,2,4,2,1,5,2016
10359,13,2016,23,7,3,1616,16,2,1,99,37,9,1,4,999,99,9999,5,6,6,8,4,3,6,2016
10360,14,2016,6,7,4,109,1,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6,2016
10361,14,2016,15,7,4,101,1,1,1,3,66,9,1,1,28,2,2003,5,12,11,14,3,2,4,2016
10362,14,2016,17,7,4,101,1,1,1,11,41,9,1,3,69,1,2000,5,7,7,9,3,2,4,2016
10363,14,2016,7,7,4,112,1,1,1,99,25,9,1,1,52,2,9999,5,4,4,6,2,1,6,2016
10364,14,2016,12,7,4,1901,19,1,9,99,999,9,9,3,999,99,9999,5,16,12,18,3,2,6,2016
10365,14,2016,19,7,4,1106,11,1,1,99,18,9,1,4,6,3,2016,5,2,2,4,4,3,5,2016
10366,14,2016,18,7,4,1101,11,1,9,99,999,9,9,3,999,3,9999,5,16,12,18,4,3,6,2016
10367,14,2016,21,7,4,1101,11,1,9,99,999,9,9,3,999,4,9999,5,16,12,18,4,3,6,2016
10368,14,2016,14,7,4,409,4,1,1,99,22,9,1,5,52,2,9999,5,3,3,5,3,2,6,2016
10369,14,2016,22,7,4,1601,16,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10370,14,2016,18,7,4,111,1,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6,2016
10371,15,2016,23,7,5,101,1,1,1,13,21,9,1,4,6,2,2011,5,3,3,5,4,3,5,2016
10372,15,2016,14,7,5,101,1,1,9,11,999,9,9,1,48,5,9999,5,16,12,18,3,2,6,2016
